Platform,Year,Genre,Publisher,Global_Sales,meta_score,user_review,Global_Sales_mean_genre,Global_Sales_mean_platform,Year_Global_Sales_mean_genre,Year_Global_Sales_mean_platform,Cumulative_Sales_Genre,Cumulative_Sales_Platform
GC,2002,Shooter,Eidos Interactive,0.44,88.0,8.5,0.7908155487804878,0.35850987432675047,1583.2127286585364,717.7367684021544,916.69,135.31
GBA,2003,Action,Majesco Entertainment,0.44,67.0,7.8,0.5264508393285372,0.3870230862697448,1054.48103117506,775.2072417982988,1386.25,221.33
X360,2012,Action,Capcom,0.44,77.0,8.6,0.5264508393285372,0.7692169146436961,1059.219088729017,1547.6644322631166,1386.69,848.0
GC,2002,Adventure,Nintendo,0.44,92.0,8.7,0.18574980574980576,0.35850987432675047,371.87111111111113,717.7367684021544,133.1,135.75
GBA,2004,Action,THQ,0.44,67.0,7.8,0.5264508393285372,0.3870230862697448,1055.0074820143886,775.5942648845686,1387.1299999999999,221.77
PS2,2005,Fighting,Atari,0.44,75.0,8.6,0.529375,0.58089986155976,1061.3968750000001,1164.7042224273189,356.71,1011.34
PS2,2009,Misc,Sony Computer Entertainment,0.44,73.0,7.9,0.4657619321449109,0.58089986155976,935.715721679126,1167.027821873558,610.99,1011.78
SAT,1996,Adventure,Sega,0.44,73.0,7.7,0.18574980574980576,0.1941618497109827,370.7566122766123,387.54705202312147,133.54,9.66
Wii,2007,Platform,THQ,0.44,76.0,8.2,0.9373055242390079,0.6992690278824416,1881.1721871476889,1403.4329389600603,747.58,769.99
PS2,2005,Action,Namco Bandai Games,0.44,69.0,8.1,0.5264508393285372,0.58089986155976,1055.533932853717,1164.7042224273189,1387.57,1012.22
DS,2010,Simulation,Konami Digital Entertainment,0.44,67.0,7.2,0.4519354838709677,0.3801293900184843,908.3903225806451,764.0600739371534,301.02,608.35
PS2,2002,Sports,Midway Games,0.44,73.0,8.8,0.5670881226053639,0.58089986155976,1135.3104214559385,1162.9615228426396,1058.92,1012.66
Wii,2011,Misc,Ubisoft,0.44,70.0,7.2,0.4657619321449109,0.6992690278824416,936.6472455434158,1406.23001507159,611.43,770.43
PS2,2007,Action,THQ,0.44,69.0,8.1,0.5264508393285372,0.58089986155976,1056.5868345323743,1165.8660221504383,1388.01,1013.1
PSP,2007,Fighting,Atari,0.44,65.0,8.2,0.529375,0.24425391591096457,1062.455625,490.2176092333059,357.15,181.81
DS,2006,Puzzle,Nintendo,0.44,69.0,7.45,0.4208762886597938,0.3801293900184843,844.2778350515464,762.5395563770795,194.1,608.79
XB,2002,Simulation,Activision,0.44,78.0,4.4,0.4519354838709677,0.31342233009708736,904.7748387096774,627.471504854369,301.46,167.88
Wii,2009,Sports,Mastiff,0.44,72.0,7.6,0.5670881226053639,0.6992690278824416,1139.2800383141762,1404.8314770158252,1059.36,770.87
GBA,2004,Adventure,Nintendo,0.43,58.0,8.3,0.18574980574980576,0.3870230862697448,372.2426107226108,775.5942648845686,133.97,222.2
PS3,2010,Role-Playing,Sega,0.43,64.0,7.0,0.622510067114094,0.7202102102102103,1251.2452348993288,1447.6225225225226,779.35,827.92
3DS,2011,Puzzle,Tetris Online,0.43,74.0,7.2,0.4208762886597938,0.4861689587426326,846.3822164948454,977.6857760314342,194.53,199.4
DS,2009,Misc,Take-Two Interactive,0.43,70.0,7.5,0.4657619321449109,0.3801293900184843,935.715721679126,763.6799445471349,611.86,609.22
PS2,2003,Action,Sony Computer Entertainment,0.43,73.0,8.5,0.5264508393285372,0.58089986155976,1054.48103117506,1163.5424227041995,1388.44,1013.53
N64,2001,Sports,Electronic Arts,0.43,84.0,8.0,0.5670881226053639,0.6861442006269592,1134.743333333333,1372.9745454545455,1059.79,179.27
GBA,2004,Racing,Electronic Arts,0.43,72.0,7.8,0.5853944223107569,0.3870230862697448,1173.1304223107568,775.5942648845686,607.86,222.63
PS2,2008,Action,Activision,0.43,54.0,7.3,0.5264508393285372,0.58089986155976,1057.1132853717027,1166.4469220119981,1388.87,1013.96
PS,2001,Shooter,Take-Two Interactive,0.43,74.5,8.1,0.7908155487804878,0.6109197324414716,1582.421913109756,1222.4503846153846,917.12,601.02
XB,2001,Sports,Electronic Arts,0.43,88.0,8.3,0.5670881226053639,0.31342233009708736,1134.743333333333,627.1580825242718,1060.22,168.31
GBA,2005,Simulation,THQ,0.43,70.0,8.3,0.4519354838709677,0.3870230862697448,906.1306451612903,775.9812879708384,301.89,223.06
PC,2013,Sports,Electronic Arts,0.43,82.0,6.5,0.5670881226053639,0.26725025746652936,1141.5483908045976,537.9747682801236,1060.65,196.49
PS2,2005,Action,Disney Interactive Studios,0.43,68.0,8.2,0.5264508393285372,0.58089986155976,1055.533932853717,1164.7042224273189,1389.3,1014.39
PS4,2014,Racing,Ubisoft,0.43,79.0,7.1,0.5853944223107569,0.8276785714285715,1178.9843665338644,1666.944642857143,608.29,249.66
DS,2010,Misc,THQ,0.43,70.0,7.5,0.4657619321449109,0.3801293900184843,936.1814836112709,764.0600739371534,612.29,609.65
SAT,1996,Platform,Sega,0.43,73.0,7.7,0.9373055242390079,0.1941618497109827,1870.86182638106,387.54705202312147,748.01,10.09
XB,2003,Sports,Electronic Arts,0.43,88.0,7.9,0.5670881226053639,0.31342233009708736,1135.8775095785438,627.784927184466,1061.08,168.74
PC,2016,Shooter,Activision,0.43,91.0,6.5,0.7908155487804878,0.26725025746652936,1594.2841463414634,538.7765190525232,917.55,196.92
XOne,2015,Misc,Harmonix Music Systems,0.43,79.0,6.5,0.4657619321449109,0.6622535211267606,938.5102932719955,1334.4408450704227,612.72,122.99
Wii,2010,Sports,Electronic Arts,0.43,79.0,8.6,0.5670881226053639,0.6992690278824416,1139.8471264367815,1405.5307460437077,1061.51,771.3
PS2,2003,Action,Electronic Arts,0.43,69.0,8.1,0.5264508393285372,0.58089986155976,1054.48103117506,1163.5424227041995,1389.73,1014.82
WiiU,2016,Misc,Microsoft Game Studios,0.43,69.0,7.35,0.4657619321449109,0.5724475524475524,938.9760552041404,1154.0542657342658,613.15,66.94
PS,2001,Sports,Sony Computer Entertainment,0.43,80.0,7.3,0.5670881226053639,0.6109197324414716,1134.743333333333,1222.4503846153846,1061.94,601.45
PS4,2014,Action,Square Enix,0.43,73.0,7.1,0.5264508393285372,0.8276785714285715,1060.271990407674,1666.944642857143,1390.16,250.09
PS2,2000,Shooter,Eidos Interactive,0.43,81.0,7.9,0.7908155487804878,0.58089986155976,1581.6310975609756,1161.79972311952,917.98,1015.25
2600,1981,Action,Activision,0.43,73.0,7.7,0.5264508393285372,0.7299248120300752,1042.8991127098323,1445.981052631579,1390.59,72.88
PS2,2004,Role-Playing,Namco Bandai Games,0.43,74.0,8.1,0.622510067114094,0.58089986155976,1247.5101744966444,1164.123322565759,779.78,1015.68
DS,2009,Role-Playing,Rising Star Games,0.43,77.0,8.3,0.622510067114094,0.3801293900184843,1250.6227248322148,763.6799445471349,780.21,610.08
GBA,2002,Platform,BAM! Entertainment,0.43,76.5,8.0,0.9373055242390079,0.3870230862697448,1876.485659526494,774.820218712029,748.44,223.49
GBA,2003,Platform,Capcom,0.43,81.0,8.8,0.9373055242390079,0.3870230862697448,1877.422965050733,775.2072417982988,748.87,223.92
SNES,1994,Simulation,Enix Corporation,0.43,73.0,7.7,0.4519354838709677,0.8370292887029289,901.1593548387096,1669.0364016736403,302.32,172.0
Wii,2010,Sports,Electronic Arts,0.43,70.0,7.2,0.5670881226053639,0.6992690278824416,1139.8471264367815,1405.5307460437077,1062.37,771.73
PS3,2010,Role-Playing,Nippon Ichi Software,0.43,74.0,8.1,0.622510067114094,0.7202102102102103,1251.2452348993288,1447.6225225225226,780.64,828.35
X360,2012,Shooter,Take-Two Interactive,0.43,76.0,8.3,0.7908155487804878,0.7692169146436961,1591.1208841463415,1547.6644322631166,918.41,848.43
PS2,2009,Action,Atari,0.43,64.0,8.4,0.5264508393285372,0.58089986155976,1057.6397362110313,1167.027821873558,1391.02,1016.11
PS2,2003,Action,Interplay,0.43,69.0,8.1,0.5264508393285372,0.58089986155976,1054.48103117506,1163.5424227041995,1391.45,1016.54
Wii,2010,Action,Activision,0.43,59.0,7.0,0.5264508393285372,0.6992690278824416,1058.1661870503597,1405.5307460437077,1391.8799999999999,772.16
X360,2007,Strategy,Electronic Arts,0.43,82.0,7.4,0.2568035190615836,0.7692169146436961,515.4046627565983,1543.818347689898,107.99,848.86
N64,1998,Racing,Midway Games,0.43,84.0,8.4,0.5853944223107569,0.6861442006269592,1169.6180557768923,1370.9161128526646,608.72,179.7
N64,1997,Platform,Nintendo,0.43,90.0,8.7,0.9373055242390079,0.6861442006269592,1871.7991319052987,1370.2299686520375,749.3,180.13
PC,2012,Shooter,Take-Two Interactive,0.43,87.0,7.8,0.7908155487804878,0.26725025746652936,1591.1208841463415,537.707518022657,918.84,197.35
DS,2008,Simulation,Ubisoft,0.43,67.0,7.2,0.4519354838709677,0.3801293900184843,907.4864516129031,763.2998151571164,302.75,610.51
DS,2006,Platform,Konami Digital Entertainment,0.43,85.0,8.3,0.9373055242390079,0.3801293900184843,1880.2348816234498,762.5395563770795,749.73,610.94
PS2,2004,Sports,Sony Computer Entertainment,0.43,71.0,7.4,0.5670881226053639,0.58089986155976,1136.4445977011492,1164.123322565759,1062.8,1016.97
Wii,2013,Sports,Electronic Arts,0.43,72.0,7.6,0.5670881226053639,0.6992690278824416,1141.5483908045976,1407.628553127355,1063.23,772.59
PS2,2003,Role-Playing,Sony Online Entertainment,0.43,74.0,8.1,0.622510067114094,0.58089986155976,1246.88766442953,1163.5424227041995,781.07,1017.4
PS,1996,Sports,Sony Computer Entertainment,0.43,80.0,7.3,0.5670881226053639,0.6109197324414716,1131.9078927203063,1219.3957859531772,1063.66,601.88
DS,2009,Adventure,ChunSoft,0.43,67.0,7.9,0.18574980574980576,0.3801293900184843,373.1713597513598,763.6799445471349,134.4,611.37
PS2,2001,Simulation,Namco Bandai Games,0.43,71.0,8.8,0.4519354838709677,0.58089986155976,904.3229032258064,1162.3806229810798,303.18,1017.83
PS3,2012,Simulation,Konami Digital Entertainment,0.43,73.0,7.8,0.4519354838709677,0.7202102102102103,909.294193548387,1449.062942942943,303.61,828.78
PS3,2007,Action,Electronic Arts,0.43,74.0,7.5,0.5264508393285372,0.7202102102102103,1056.5868345323743,1445.461891891892,1392.31,829.21
PSP,2006,Role-Playing,Ubisoft,0.43,66.0,7.7,0.622510067114094,0.24425391591096457,1248.7551946308724,489.9733553173949,781.5,182.24
PS2,2008,Misc,Electronic Arts,0.43,73.0,7.9,0.4657619321449109,0.58089986155976,935.2499597469811,1166.4469220119981,613.58,1018.26
PS2,2006,Role-Playing,Square Enix,0.43,74.0,8.1,0.622510067114094,0.58089986155976,1248.7551946308724,1165.2851222888787,781.93,1018.69
PC,2006,Simulation,Microsoft Game Studios,0.43,80.0,7.3,0.4519354838709677,0.26725025746652936,906.5825806451612,536.104016477858,304.04,197.78
XOne,2014,Action,Warner Bros. Interactive Entertainment,0.43,75.0,6.9,0.5264508393285372,0.6622535211267606,1060.271990407674,1333.778591549296,1392.74,123.42
GC,2002,Sports,Electronic Arts,0.43,92.0,7.6,0.5670881226053639,0.35850987432675047,1135.3104214559385,717.7367684021544,1064.09,136.18
Wii,2009,Racing,Electronic Arts,0.43,70.0,8.1,0.5853944223107569,0.6992690278824416,1176.0573944223106,1404.8314770158252,609.15,773.02
X360,2008,Misc,Disney Interactive Studios,0.43,53.0,5.1,0.4657619321449109,0.7692169146436961,935.2499597469811,1544.5875646045417,614.01,849.29
GBA,2002,Sports,Atari,0.43,76.0,7.8,0.5670881226053639,0.3870230862697448,1135.3104214559385,774.820218712029,1064.52,224.35
WiiU,2012,Shooter,Activision,0.43,81.0,6.9,0.7908155487804878,0.5724475524475524,1591.1208841463415,1151.7644755244755,919.27,67.37
PS3,2010,Action,Disney Interactive Studios,0.43,58.0,6.3,0.5264508393285372,0.7202102102102103,1058.1661870503597,1447.6225225225226,1393.17,829.64
XB,2003,Misc,Midway Games,0.43,74.0,7.2,0.4657619321449109,0.31342233009708736,932.9211500862565,627.784927184466,614.4399999999999,169.17
DS,2009,Shooter,Activision,0.43,73.0,7.550000000000001,0.7908155487804878,0.3801293900184843,1588.7484375,763.6799445471349,919.7,611.8
Wii,2007,Simulation,Ubisoft,0.43,68.5,7.8,0.4519354838709677,0.6992690278824416,907.0345161290322,1403.4329389600603,304.47,773.45
DS,2011,Action,Ubisoft,0.43,65.0,7.3,0.5264508393285372,0.3801293900184843,1058.6926378896883,764.4402033271718,1393.6,612.23
PS2,2009,Action,Activision,0.43,69.0,8.1,0.5264508393285372,0.58089986155976,1057.6397362110313,1167.027821873558,1394.03,1019.12
PS,1997,Sports,989 Studios,0.43,80.0,7.3,0.5670881226053639,0.6109197324414716,1132.4749808429117,1220.0067056856187,1064.95,602.31
PS4,2014,Action,Activision,0.43,73.0,7.1,0.5264508393285372,0.8276785714285715,1060.271990407674,1666.944642857143,1394.46,250.52
PS2,2005,Misc,Sega,0.43,73.0,7.9,0.4657619321449109,0.58089986155976,933.8526739505463,1164.7042224273189,614.87,1019.55
PSP,2007,Action,Disney Interactive Studios,0.43,68.0,7.6,0.5264508393285372,0.24425391591096457,1056.5868345323743,490.2176092333059,1394.89,182.67
PSP,2006,Racing,THQ,0.43,65.0,8.4,0.5853944223107569,0.24425391591096457,1174.3012111553783,489.9733553173949,609.58,183.1
DS,2006,Action,D3Publisher,0.42,65.0,7.3,0.5264508393285372,0.3801293900184843,1056.0603836930457,762.5395563770795,1395.31,612.65
SAT,1997,Role-Playing,Sega,0.42,73.0,7.7,0.622510067114094,0.1941618497109827,1243.1526040268457,387.7412138728324,782.35,10.51
PSP,2011,Strategy,Banpresto,0.42,69.0,7.85,0.2568035190615836,0.24425391591096457,516.4318768328446,491.19462489694973,108.41,183.52
GC,2002,Sports,Electronic Arts,0.42,88.0,6.0,0.5670881226053639,0.35850987432675047,1135.3104214559385,717.7367684021544,1065.37,136.6
DS,2009,Action,D3Publisher,0.42,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.6397362110313,763.6799445471349,1395.73,613.07
PSP,2009,Action,D3Publisher,0.42,68.0,7.6,0.5264508393285372,0.24425391591096457,1057.6397362110313,490.70611706512784,1396.15,183.94
DS,2008,Role-Playing,Square Enix,0.42,74.0,7.3,0.622510067114094,0.3801293900184843,1250.0002147651007,763.2998151571164,782.77,613.49
PS2,2007,Platform,Vivendi Games,0.42,69.0,8.3,0.9373055242390079,0.58089986155976,1881.1721871476889,1165.8660221504383,750.15,1019.97
GBA,2001,Role-Playing,Capcom,0.42,79.0,8.7,0.622510067114094,0.3870230862697448,1245.642644295302,774.4331956257594,783.19,224.77
PS3,2009,Misc,Warner Bros. Interactive Entertainment,0.42,75.0,7.7,0.4657619321449109,0.7202102102102103,935.715721679126,1446.9023123123125,615.29,830.06
PS2,2006,Shooter,Eidos Interactive,0.42,71.0,8.0,0.7908155487804878,0.58089986155976,1586.3759908536585,1165.2851222888787,920.12,1020.39
PS2,2005,Sports,Take-Two Interactive,0.42,81.0,5.8,0.5670881226053639,0.58089986155976,1137.0116858237545,1164.7042224273189,1065.79,1020.81
GC,2003,Shooter,Electronic Arts,0.42,68.0,6.6,0.7908155487804878,0.35850987432675047,1584.003544207317,718.0952782764812,920.54,137.02
XB,2003,Simulation,Electronic Arts,0.42,84.0,6.8,0.4519354838709677,0.31342233009708736,905.2267741935483,627.784927184466,304.89,169.59
X360,2009,Misc,Activision,0.42,71.0,6.2,0.4657619321449109,0.7692169146436961,935.715721679126,1545.3567815191855,615.71,849.71
PS2,2003,Adventure,Sony Computer Entertainment,0.42,64.0,3.3,0.18574980574980576,0.58089986155976,372.05686091686096,1163.5424227041995,134.82,1021.23
PS,1999,Adventure,Sony Computer Entertainment,0.42,76.0,8.3,0.18574980574980576,0.6109197324414716,371.3138616938617,1221.2285451505018,135.24,602.73
SNES,1991,Action,Namco Bandai Games,0.42,73.0,7.7,0.5264508393285372,0.8370292887029289,1048.1636211031175,1666.5253138075316,1396.57,172.42
PS,1998,Action,Psygnosis,0.42,80.0,8.2,0.5264508393285372,0.6109197324414716,1051.8487769784174,1220.6176254180602,1396.99,603.15
3DS,2013,Role-Playing,Rising Star Games,0.42,75.0,7.9,0.622510067114094,0.4861689587426326,1253.1127651006711,978.6581139489194,783.61,199.82
GC,2005,Sports,Activision,0.42,76.0,7.9,0.5670881226053639,0.35850987432675047,1137.0116858237545,718.8122980251347,1066.21,137.44
X360,2011,Sports,Take-Two Interactive,0.42,84.0,8.3,0.5670881226053639,0.7692169146436961,1140.414214559387,1546.895215348473,1066.6299999999999,850.13
X360,2011,Sports,Take-Two Interactive,0.42,54.0,7.4,0.5670881226053639,0.7692169146436961,1140.414214559387,1546.895215348473,1067.05,850.55
GBA,2004,Platform,Nintendo,0.42,76.5,8.0,0.9373055242390079,0.3870230862697448,1878.360270574972,775.5942648845686,750.57,225.19
DS,2008,Platform,Vivendi Games,0.42,75.0,7.9,0.9373055242390079,0.3801293900184843,1882.109492671928,763.2998151571164,750.99,613.91
Wii,2007,Shooter,Electronic Arts,0.42,73.0,7.5,0.7908155487804878,0.6992690278824416,1587.1668064024389,1403.4329389600603,920.96,773.87
PSP,2007,Strategy,Konami Digital Entertainment,0.42,69.0,7.85,0.2568035190615836,0.24425391591096457,515.4046627565983,490.2176092333059,108.83,184.36
PS,1997,Simulation,Psygnosis,0.42,91.0,8.3,0.4519354838709677,0.6109197324414716,902.5151612903226,1220.0067056856187,305.31,603.57
PS2,2003,Sports,Acclaim Entertainment,0.42,78.0,7.5,0.5670881226053639,0.58089986155976,1135.8775095785438,1163.5424227041995,1067.47,1021.65
PS,2003,Sports,Gotham Games,0.42,80.0,7.3,0.5670881226053639,0.6109197324414716,1135.8775095785438,1223.6722240802676,1067.89,603.99
PSV,2012,Role-Playing,GungHo,0.42,66.0,7.8,0.622510067114094,0.14995157384987892,1252.490255033557,301.7025665859564,784.03,27.93
DS,2010,Action,Electronic Arts,0.42,65.0,7.3,0.5264508393285372,0.3801293900184843,1058.1661870503597,764.0600739371534,1397.41,614.33
DS,2006,Simulation,Ubisoft,0.42,67.0,7.2,0.4519354838709677,0.3801293900184843,906.5825806451612,762.5395563770795,305.73,614.75
DS,2009,Action,THQ,0.42,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.6397362110313,763.6799445471349,1397.83,615.17
PS,2001,Racing,Electronic Arts,0.42,69.0,7.0,0.5853944223107569,0.6109197324414716,1171.3742390438244,1222.4503846153846,610.0,604.41
SAT,1997,Role-Playing,ESP,0.42,73.0,7.7,0.622510067114094,0.1941618497109827,1243.1526040268457,387.7412138728324,784.45,10.93
XB,2004,Sports,Global Star,0.42,88.0,7.9,0.5670881226053639,0.31342233009708736,1136.4445977011492,628.0983495145631,1068.31,170.01
GBA,2005,Misc,Konami Digital Entertainment,0.42,66.0,8.7,0.4657619321449109,0.3870230862697448,933.8526739505463,775.9812879708384,616.13,225.61
PS2,2003,Racing,THQ,0.42,71.0,7.9,0.5853944223107569,0.58089986155976,1172.5450278884462,1163.5424227041995,610.42,1022.07
PS2,2007,Action,THQ,0.42,69.0,8.1,0.5264508393285372,0.58089986155976,1056.5868345323743,1165.8660221504383,1398.25,1022.49
PS2,2002,Action,Atari,0.42,64.0,6.4,0.5264508393285372,0.58089986155976,1053.9545803357314,1162.9615228426396,1398.67,1022.91
Wii,2007,Platform,Sega,0.42,69.0,8.6,0.9373055242390079,0.6992690278824416,1881.1721871476889,1403.4329389600603,751.41,774.29
PS2,2004,Racing,Zoo Digital Publishing,0.42,71.0,7.9,0.5853944223107569,0.58089986155976,1173.1304223107568,1164.123322565759,610.84,1023.33
X360,2010,Shooter,Sega,0.42,84.0,9.2,0.7908155487804878,0.7692169146436961,1589.5392530487804,1546.1259984338292,921.38,850.97
GBA,2004,Action,Ubisoft,0.42,60.0,6.5,0.5264508393285372,0.3870230862697448,1055.0074820143886,775.5942648845686,1399.09,226.03
DS,2009,Fighting,THQ,0.42,72.0,7.65,0.529375,0.3801293900184843,1063.514375,763.6799445471349,357.57,615.59
GBA,2004,Platform,Activision,0.42,72.0,8.0,0.9373055242390079,0.3870230862697448,1878.360270574972,775.5942648845686,751.83,226.45
PS,1998,Racing,TYO,0.42,74.5,8.25,0.5853944223107569,0.6109197324414716,1169.6180557768923,1220.6176254180602,611.26,604.83
PSP,2005,Sports,Electronic Arts,0.42,80.0,7.7,0.5670881226053639,0.24425391591096457,1137.0116858237545,489.72910140148394,1068.73,184.78
PS,1999,Role-Playing,Sony Computer Entertainment,0.42,82.0,8.8,0.622510067114094,0.6109197324414716,1244.3976241610737,1221.2285451505018,784.87,605.25
DS,2007,Misc,Telegames,0.42,70.0,7.5,0.4657619321449109,0.3801293900184843,934.7841978148361,762.9196857670979,616.55,616.01
PSP,2008,Fighting,Namco Bandai Games,0.42,70.0,7.3,0.529375,0.24425391591096457,1062.9850000000001,490.46186314921687,357.99,185.2
XB,2002,Racing,Atari,0.42,71.0,8.7,0.5853944223107569,0.31342233009708736,1171.9596334661353,627.471504854369,611.68,170.43
PS2,2004,Sports,Konami Digital Entertainment,0.42,78.0,8.0,0.5670881226053639,0.58089986155976,1136.4445977011492,1164.123322565759,1069.15,1023.75
DS,2010,Adventure,Capcom,0.42,83.0,9.7,0.18574980574980576,0.3801293900184843,373.3571095571096,764.0600739371534,135.66,616.43
PS2,2003,Action,THQ,0.42,69.0,8.1,0.5264508393285372,0.58089986155976,1054.48103117506,1163.5424227041995,1399.51,1024.17
N64,1998,Racing,Midway Games,0.42,84.0,8.4,0.5853944223107569,0.6861442006269592,1169.6180557768923,1370.9161128526646,612.1,180.55
